season,position,num_players,avg_mean_score,median_mean_score,avg_std_dev,median_std_dev,avg_cv,median_cv,avg_floor_score,median_floor_score,avg_value_score,median_value_score,avg_consistency_score,median_consistency_score,top_player,top_value_score
2018,CB,64,7.355703720426836,7.173333333333334,5.509351699544749,5.2201294336483794,0.7523098970797374,0.7343566960078254,3.2859375,3.1875,4.239617883819267,4.250161574170857,1.159782806540352,1.1246784322090275,"Ward, Denzel",6.068809106591684
2018,DE,48,8.055127194598702,7.382549019607843,5.858027036287457,5.491206839266481,0.7374910299967626,0.717805581332438,3.7796875,3.65,4.6950731731808615,4.458248294372769,1.1913258184150706,1.1915063315253676,"Hunter, Danielle",7.420439664586828
2018,DT,48,9.038135412551771,8.32843137254902,5.551026870627382,5.306956645571236,0.6223565235245995,0.6060204086097316,5.141666666666667,5.0,5.63342708437751,5.369755853498878,1.4012351132701115,1.3685598858203116,"Donald, Aaron",9.341899356814634
2018,LB,48,9.371794816192791,9.138235294117646,5.283449179557463,4.90023444993534,0.5633188859961118,0.5242893546728142,5.872395833333333,5.75,6.056987556625894,5.911185224658437,1.5683408050574437,1.5419364951776098,"Leonard, Shaquille",11.655347081021779
2018,PK,16,5.052431575777164,4.955882352941176,4.4944896541993025,4.590198508033606,0.9086981576814556,0.9036985181365221,1.9140625,2.7,2.7130620876226157,2.6941117373346968,0.9478398084393904,0.9390918641941645,"Myers, Jason",3.8308081373596785
2018,PN,16,4.283915441176472,4.05,3.2290400111957993,2.8641858110210396,0.7840791714780021,0.6886779349393624,2.0734375000000003,2.1,2.501152652486133,2.3111954436876667,1.0618822158630108,1.045296099626384,"Lee, Andy",4.5120876127922935
2018,QB,16,30.242025958110517,29.167647058823526,20.013494533652164,18.809356479650596,0.6767679707297239,0.6596265171910929,19.021875,20.65,18.42463151643154,17.079692923290573,1.517615220192051,1.4370443440660365,"Mahomes, Patrick",33.041937934760234
2018,RB,32,11.030181226555309,10.129999999999999,8.350381555713676,8.26522684109757,0.8115674081760587,0.7956037043425755,5.48828125,4.699999999999999,6.3992380344608115,5.485327127731809,1.207918601148084,1.124842401261047,"Gurley, Todd",13.744184176723262
2018,S,48,8.161547181372548,7.9087499999999995,5.31284123713696,4.943587845754184,0.6560592570907319,0.6276054120754886,4.653645833333333,5.0,5.005599750810341,4.985647335546213,1.3666104136534523,1.2951647923029808,"Williams, Shawn",7.2258677753272496
2018,TE,32,5.820362925728276,5.155882352941175,5.818202736450856,5.0776338865028645,1.0779840486362557,1.0376542378020517,1.7531250000000003,1.1,2.9647854567009024,2.4888461637351424,0.8384582621941453,0.8490862474924085,"Kittle, George",7.780037440685392
2018,WR,64,9.408639651810608,8.602941176470587,7.758245291983204,7.6764635429558465,0.9055203377879728,0.8702077505070114,3.8597656250000005,3.2625,5.284828920364045,4.4295309686706155,1.0979348467063643,1.004491385332018,"Hill, Tyreek",11.136718027918702
